date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:23:03	3517/3517	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:47%20GMT	http://exprostudio.com/html/book_library/images/products/img-04.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/products/img-04.jpg	(from http://exprostudio.com/html/book_library/products.html)
11:23:04	4066/4066	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:47%20GMT	http://exprostudio.com/html/book_library/images/products/img-05.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/products/img-05.jpg	(from http://exprostudio.com/html/book_library/products.html)
11:23:05	3742/3742	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:47%20GMT	http://exprostudio.com/html/book_library/images/products/img-06.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/products/img-06.jpg	(from http://exprostudio.com/html/book_library/products.html)
11:23:06	3682/3682	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:47%20GMT	http://exprostudio.com/html/book_library/images/products/img-07.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/products/img-07.jpg	(from http://exprostudio.com/html/book_library/products.html)
11:23:07	38447/38447	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Oct%202017%2007:46:52%20GMT	http://exprostudio.com/html/book_library/images/img-04.png	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/img-04.png	(from http://exprostudio.com/html/book_library/products.html)
11:23:07	2621/2621	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:34%20GMT	http://exprostudio.com/html/book_library/images/instagram/img-01.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/instagram/img-01.jpg	(from http://exprostudio.com/html/book_library/products.html)
11:23:08	2460/2460	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:34%20GMT	http://exprostudio.com/html/book_library/images/instagram/img-02.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/instagram/img-02.jpg	(from http://exprostudio.com/html/book_library/products.html)
11:23:08	2389/2389	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:34%20GMT	http://exprostudio.com/html/book_library/images/instagram/img-03.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/instagram/img-03.jpg	(from http://exprostudio.com/html/book_library/products.html)
11:23:09	2376/2376	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:34%20GMT	http://exprostudio.com/html/book_library/images/instagram/img-04.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/instagram/img-04.jpg	(from http://exprostudio.com/html/book_library/products.html)
11:23:09	1770/1770	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:34%20GMT	http://exprostudio.com/html/book_library/images/instagram/img-05.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/instagram/img-05.jpg	(from http://exprostudio.com/html/book_library/products.html)
11:23:13	2706/2706	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:34%20GMT	http://exprostudio.com/html/book_library/images/instagram/img-06.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/instagram/img-06.jpg	(from http://exprostudio.com/html/book_library/products.html)
11:23:19	185485/185485	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:40%20GMT	http://exprostudio.com/html/book_library/images/parallax/bgparallax-07.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/parallax/bgparallax-07.jpg	(from http://exprostudio.com/html/book_library/products.html)
11:23:19	2991/2991	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:34%20GMT	http://exprostudio.com/html/book_library/images/instagram/img-07.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/instagram/img-07.jpg	(from http://exprostudio.com/html/book_library/products.html)
11:23:20	4075/4075	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:35%20GMT	http://exprostudio.com/html/book_library/images/instagram/img-08.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/instagram/img-08.jpg	(from http://exprostudio.com/html/book_library/products.html)
11:23:21	3147/3147	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:35%20GMT	http://exprostudio.com/html/book_library/images/instagram/img-09.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/instagram/img-09.jpg	(from http://exprostudio.com/html/book_library/products.html)
11:23:21	3320/3320	---M--	200	added ('OK')	text/css	date:Mon,%2009%20Oct%202017%2007:47:03%20GMT	http://exprostudio.com/html/book_library/css/color-purple.css	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/css/color-purple.css	(from http://exprostudio.com/html/book_library/indexv2.html)
11:23:24	8287/8287	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:13%20GMT	http://exprostudio.com/html/book_library/images/author/imag-20.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/author/imag-20.jpg	(from http://exprostudio.com/html/book_library/authors.html)
11:23:24	6358/6358	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:12%20GMT	http://exprostudio.com/html/book_library/images/author/imag-15.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/author/imag-15.jpg	(from http://exprostudio.com/html/book_library/authors.html)
11:23:25	5446/5446	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:10%20GMT	http://exprostudio.com/html/book_library/images/author/imag-14.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/author/imag-14.jpg	(from http://exprostudio.com/html/book_library/authors.html)
11:23:26	7644/7644	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:12%20GMT	http://exprostudio.com/html/book_library/images/author/imag-16.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/author/imag-16.jpg	(from http://exprostudio.com/html/book_library/authors.html)
11:23:26	5526/5526	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:12%20GMT	http://exprostudio.com/html/book_library/images/author/imag-17.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/author/imag-17.jpg	(from http://exprostudio.com/html/book_library/authors.html)
11:23:27	8440/8440	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:12%20GMT	http://exprostudio.com/html/book_library/images/author/imag-18.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/author/imag-18.jpg	(from http://exprostudio.com/html/book_library/authors.html)
11:23:27	6273/6273	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:12%20GMT	http://exprostudio.com/html/book_library/images/author/imag-19.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/author/imag-19.jpg	(from http://exprostudio.com/html/book_library/authors.html)
11:23:29	7592/7592	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:13%20GMT	http://exprostudio.com/html/book_library/images/author/imag-21.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/author/imag-21.jpg	(from http://exprostudio.com/html/book_library/authors.html)
11:23:29	5644/5644	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:14%20GMT	http://exprostudio.com/html/book_library/images/author/imag-22.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/author/imag-22.jpg	(from http://exprostudio.com/html/book_library/authors.html)
11:23:30	6314/6314	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:14%20GMT	http://exprostudio.com/html/book_library/images/author/imag-23.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/author/imag-23.jpg	(from http://exprostudio.com/html/book_library/authors.html)
11:23:34	20815/20815	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:19%20GMT	http://exprostudio.com/html/book_library/images/blog/img-05.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/blog/img-05.jpg	(from http://exprostudio.com/html/book_library/newslist.html)
11:23:35	32245/32245	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:14%20GMT	http://exprostudio.com/html/book_library/images/author/imag-25.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/author/imag-25.jpg	(from http://exprostudio.com/html/book_library/authordetail.html)
11:23:35	100518/100518	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Oct%202017%2007:46:52%20GMT	http://exprostudio.com/html/book_library/images/img-03.png	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/img-03.png	(from http://exprostudio.com/html/book_library/indexv2.html)
11:23:37	22656/22656	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:19%20GMT	http://exprostudio.com/html/book_library/images/blog/img-06.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/blog/img-06.jpg	(from http://exprostudio.com/html/book_library/newslist.html)
11:23:38	405570/405570	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:46:51%20GMT	http://exprostudio.com/html/book_library/images/comingsoon-bg.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/comingsoon-bg.jpg	(from http://exprostudio.com/html/book_library/css/main.css)
11:23:41	25626/25626	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:22%20GMT	http://exprostudio.com/html/book_library/images/blog/img-08.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/blog/img-08.jpg	(from http://exprostudio.com/html/book_library/newsgrid.html)
11:23:42	38136/38136	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:19%20GMT	http://exprostudio.com/html/book_library/images/blog/img-07.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/blog/img-07.jpg	(from http://exprostudio.com/html/book_library/newslist.html)
11:23:42	29398/29398	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:23%20GMT	http://exprostudio.com/html/book_library/images/blog/img-09.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/blog/img-09.jpg	(from http://exprostudio.com/html/book_library/newsgrid.html)
11:23:42	25637/25637	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:23%20GMT	http://exprostudio.com/html/book_library/images/blog/img-10.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/blog/img-10.jpg	(from http://exprostudio.com/html/book_library/newsgrid.html)
11:23:47	33851/33851	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:23%20GMT	http://exprostudio.com/html/book_library/images/blog/img-11.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/blog/img-11.jpg	(from http://exprostudio.com/html/book_library/newsgrid.html)
11:23:56	16115/16115	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:22%20GMT	http://exprostudio.com/html/book_library/images/blog/img-12.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/blog/img-12.jpg	(from http://exprostudio.com/html/book_library/newsgrid.html)
11:23:57	23598/23598	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:23%20GMT	http://exprostudio.com/html/book_library/images/blog/img-13.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/blog/img-13.jpg	(from http://exprostudio.com/html/book_library/newsgrid.html)
11:23:59	2414/2414	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:14%20GMT	http://exprostudio.com/html/book_library/images/author/imag-26.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/author/imag-26.jpg	(from http://exprostudio.com/html/book_library/newsdetail.html)
11:24:00	36050/36050	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:23%20GMT	http://exprostudio.com/html/book_library/images/blog/img-14.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/blog/img-14.jpg	(from http://exprostudio.com/html/book_library/newsgrid.html)
11:24:00	3307/3307	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:13%20GMT	http://exprostudio.com/html/book_library/images/author/imag-24.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/author/imag-24.jpg	(from http://exprostudio.com/html/book_library/newsdetail.html)
11:24:01	3517/3517	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:46:51%20GMT	http://exprostudio.com/html/book_library/images/img-04.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/img-04.jpg	(from http://exprostudio.com/html/book_library/newsdetail.html)
11:24:01	32345/32345	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:25%20GMT	http://exprostudio.com/html/book_library/images/blog/img-15.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/blog/img-15.jpg	(from http://exprostudio.com/html/book_library/newsgrid.html)
11:24:01	4066/4066	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:46:51%20GMT	http://exprostudio.com/html/book_library/images/img-05.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/img-05.jpg	(from http://exprostudio.com/html/book_library/newsdetail.html)
11:24:05	11714/11714	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:52%20GMT	http://exprostudio.com/html/book_library/images/team/img-01.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/team/img-01.jpg	(from http://exprostudio.com/html/book_library/aboutus.html)
11:24:08	12880/12880	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:55%20GMT	http://exprostudio.com/html/book_library/images/team/img-02.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/team/img-02.jpg	(from http://exprostudio.com/html/book_library/aboutus.html)
11:24:09	50265/50265	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:46:54%20GMT	http://exprostudio.com/html/book_library/images/placeholder.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/placeholder.jpg	(from http://exprostudio.com/html/book_library/aboutus.html)
11:24:10	16294/16294	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:56%20GMT	http://exprostudio.com/html/book_library/images/team/img-03.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/team/img-03.jpg	(from http://exprostudio.com/html/book_library/aboutus.html)
11:24:11	62891/62891	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:46:50%20GMT	http://exprostudio.com/html/book_library/images/img-01.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/img-01.jpg	(from http://exprostudio.com/html/book_library/aboutus.html)
11:24:12	117952/117952	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:46:52%20GMT	http://exprostudio.com/html/book_library/images/img-03.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/img-03.jpg	(from http://exprostudio.com/html/book_library/newsdetail.html)
11:24:13	12995/12995	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:56%20GMT	http://exprostudio.com/html/book_library/images/team/img-05.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/team/img-05.jpg	(from http://exprostudio.com/html/book_library/aboutus.html)
11:24:13	16862/16862	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:47:56%20GMT	http://exprostudio.com/html/book_library/images/team/img-04.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/team/img-04.jpg	(from http://exprostudio.com/html/book_library/aboutus.html)
11:24:13	13314/13314	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:46:49%20GMT	http://exprostudio.com/html/book_library/images/img-02.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/img-02.jpg	(from http://exprostudio.com/html/book_library/productdetail.html)
11:24:15	21750/21750	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202017%2007:46:54%20GMT	http://exprostudio.com/html/book_library/images/placeholdervtwo.jpg	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/placeholdervtwo.jpg	(from http://exprostudio.com/html/book_library/productdetail.html)
11:24:15	15908/15908	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Oct%202017%2007:46:52%20GMT	http://exprostudio.com/html/book_library/images/logo-02.png	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/images/logo-02.png	(from http://exprostudio.com/html/book_library/comingsoon.html)
11:24:26	138224/138224	---M--	200	added ('OK')	font/ttf	date:Mon,%2009%20Oct%202017%2007:46:46%20GMT	http://exprostudio.com/html/book_library/fonts/icomoon.ttf?hc836c	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/fonts/icomoonbd7d.ttf	(from http://exprostudio.com/html/book_library/css/icomoon.css)
11:24:26	138300/138300	---M--	200	added ('OK')	font/woff	date:Mon,%2009%20Oct%202017%2007:46:47%20GMT	http://exprostudio.com/html/book_library/fonts/icomoon.woff?hc836c	E:/Kuliah/Semester5/perpus/exprostudio.com/html/book_library/fonts/icomoonbd7d.woff	(from http://exprostudio.com/html/book_library/css/icomoon.css)
